developer_id,top_companies_faang,top_company_tier_1,top_company_tier_1_names,top_company_tier_1_2yoe,top_company_tier_2,top_company_tier_2_names,top_company_tier_2_2yoe,top_university_us,top_university_us_names,top_university_whole_list,top_university_whole_list_names
4462136,0,0,,0,0,,0,0,,0,
5447770,0,0,,0,0,,0,0,,0,
5266379,0,0,,0,0,,0,0,,0,
4142028,0,0,,0,0,,0,0,,0,
1521438,0,0,,0,0,,0,0,,0,
2938631,0,0,,0,0,,0,0,,0,
6442318,0,0,,0,0,,0,0,,0,
6418945,0,1,Uber,1,0,,0,0,,0,
5973871,0,0,,0,0,,0,0,,0,
1470809,0,0,,0,0,,0,0,,0,
6583730,0,0,,0,0,,0,0,,0,
1291200,0,0,,0,0,,0,0,,0,
427336,0,0,,0,0,,0,0,,0,
4191105,0,0,,0,0,,0,0,,0,
6585827,0,0,,0,0,,0,0,,0,
6195566,0,0,,0,0,,0,0,,0,
6001550,0,0,,0,0,,0,0,,0,
1410748,0,0,,0,0,,0,0,,0,
5035072,0,0,,0,0,,0,0,,0,
58338,0,0,,0,0,,0,0,,0,
4201332,0,0,,0,0,,0,0,,0,
3498644,0,0,,0,0,,0,0,,0,
3744464,0,0,,0,0,,0,0,,0,
6301829,0,0,,0,0,,0,0,,0,
4569892,0,0,,0,0,,0,0,,0,
6594412,0,0,,0,0,,0,0,,0,
6587329,0,0,,0,0,,0,0,,0,
6362719,0,0,,0,0,,0,0,,0,
6589372,0,0,,0,0,,0,0,,0,
3041790,0,0,,0,0,,0,0,,0,
6609137,0,0,,0,0,,0,0,,0,
1108879,0,0,,0,0,,0,0,,0,
6587678,0,0,,0,0,,0,0,,0,
1855869,0,0,,0,0,,0,0,,0,
5102106,0,0,,0,0,,0,0,,0,
10526,0,0,,0,0,,0,0,,0,
5637909,0,0,,0,0,,0,0,,0,
5465615,0,0,,0,0,,0,0,,0,
6587740,0,0,,0,0,,0,0,,0,
3689181,0,0,,0,0,,0,0,,0,
2488160,0,1,LinkedIn,0,0,,0,0,,0,
3388729,0,0,,0,0,,0,0,,0,
6584712,0,0,,0,0,,0,0,,0,
4678597,0,0,,0,0,,0,0,,0,
1390004,0,0,,0,0,,0,0,,0,
3555293,0,0,,0,0,,0,0,,0,
4107444,0,0,,0,0,,0,0,,0,
4181742,0,0,,0,0,,0,0,,0,
1693880,0,0,,0,0,,0,0,,0,
4929942,0,0,,0,0,,0,0,,0,
2231181,0,0,,0,0,,0,0,,0,
5750167,0,0,,0,0,,0,0,,0,
4118859,0,0,,0,0,,0,0,,0,
5561888,0,0,,0,0,,0,0,,0,
2215178,0,0,,0,0,,0,0,,0,
3514208,0,0,,0,0,,0,0,,0,
5209903,0,0,,0,0,,0,0,,0,
2938482,0,0,,0,0,,0,0,,0,
6580241,0,0,,0,0,,0,0,,0,
2146315,0,0,,0,0,,0,0,,0,
6585666,0,0,,0,0,,0,0,,0,
5902369,0,0,,0,0,,0,0,,0,
2805273,0,0,,0,0,,0,0,,0,
3387899,0,0,,0,0,,0,0,,0,
2748122,0,0,,0,0,,0,0,,0,
4592574,0,0,,0,0,,0,0,,0,
4312588,0,0,,0,0,,0,0,,0,
5820865,0,0,,0,0,,0,0,,0,
2502049,0,0,,0,0,,0,0,,0,
180799,0,0,,0,0,,0,0,,0,
6518451,0,0,,0,0,,0,0,,0,
4281875,0,0,,0,0,,0,0,,0,
6532772,0,0,,0,0,,0,0,,0,
6365921,0,0,,0,0,,0,0,,0,
3617776,0,0,,0,0,,0,0,,0,
4859635,0,0,,0,0,,0,0,,0,
6593632,0,0,,0,0,,0,0,,0,
3894158,0,0,,0,0,,0,0,,0,
5766493,0,0,,0,0,,0,0,,0,
4136052,0,0,,0,0,,0,0,,0,
6589191,0,0,,0,0,,0,0,,0,
2820147,0,0,,0,0,,0,0,,0,
5089169,0,0,,0,0,,0,0,,0,
6587321,0,0,,0,0,,0,0,,0,
3855219,0,0,,0,0,,0,0,,0,
4914907,0,0,,0,0,,0,0,,0,
1392520,0,0,,0,0,,0,0,,0,
471480,0,0,,0,0,,0,0,,0,
5240133,0,0,,0,0,,0,0,,0,
2958667,0,0,,0,0,,0,0,,0,
5095053,0,0,,0,0,,0,0,,0,
4049702,0,0,,0,0,,0,0,,0,
5534770,0,0,,0,0,,0,0,,0,
3656663,0,0,,0,0,,0,0,,0,
2863409,0,0,,0,0,,0,0,,0,
3001244,0,0,,0,0,,0,0,,0,
5268421,0,0,,0,0,,0,0,,0,
5440688,0,0,,0,0,,0,0,,0,
4920601,0,0,,0,0,,0,0,,0,
3077368,0,0,,0,0,,0,0,,0,
6605626,0,0,,0,0,,0,0,,0,
5078429,0,0,,0,0,,0,0,,0,
1106733,0,0,,0,0,,0,0,,0,
5873716,0,0,,0,0,,0,0,,0,
6606031,0,0,,0,0,,0,0,,0,
4715641,0,0,,0,0,,0,0,,0,
2470248,0,0,,0,0,,0,0,,0,
3414760,0,0,,0,0,,0,0,,0,
5268442,0,0,,0,0,,0,0,,0,
4736661,0,0,,0,0,,0,0,,0,
5536287,0,0,,0,0,,0,0,,0,
2353535,0,0,,0,0,,0,0,,0,
1958988,0,0,,0,0,,0,0,,0,
6549975,0,0,,0,0,,0,0,,0,
6590243,0,0,,0,0,,0,0,,0,
4460310,0,1,SAP,0,0,,0,0,,0,
2486597,0,0,,0,0,,0,0,,0,
1568988,0,0,,0,0,,0,0,,0,
4180613,0,0,,0,0,,0,0,,0,
6583173,0,0,,0,0,,0,0,,0,
4935992,0,0,,0,0,,0,0,,0,
6150179,0,0,,0,0,,0,0,,0,
5702245,0,0,,0,0,,0,0,,0,
3960463,0,0,,0,0,,0,0,,0,
5167493,0,0,,0,0,,0,0,,0,
4079841,0,0,,0,0,,0,0,,0,
4981749,0,0,,0,0,,0,0,,0,
2471885,0,0,,0,0,,0,0,,0,
6591698,0,0,,0,0,,0,0,,0,
5298225,0,0,,0,0,,0,0,,0,
5649115,0,0,,0,0,,0,0,,0,
5534778,0,0,,0,0,,0,0,,0,
3801723,0,0,,0,0,,0,0,,0,
2456018,0,0,,0,0,,0,0,,0,
4141159,0,0,,0,0,,0,0,,0,
4357766,0,0,,0,0,,0,0,,0,
2323039,0,0,,0,0,,0,0,,0,
2916981,0,0,,0,0,,0,0,,0,
6292206,0,0,,0,0,,0,0,,0,
5953107,0,0,,0,0,,0,0,,0,
3769627,0,0,,0,0,,0,0,,0,
5180460,0,0,,0,0,,0,0,,0,
3789043,0,1,GitLab,0,0,,0,0,,0,
117995,0,0,,0,0,,0,0,,0,
6586918,0,0,,0,0,,0,0,,0,
6591390,0,1,IBM;Oracle,0,0,,0,0,,0,
2910244,0,1,Huawei,0,0,,0,0,,0,
3037717,0,0,,0,0,,0,0,,0,
4685669,1,1,Amazon,0,0,,0,0,,0,
2144586,0,0,,0,0,,0,0,,0,
2349118,0,0,,0,1,Zoho,0,0,,0,
1631980,0,0,,0,0,,0,0,,0,
1030270,0,0,,0,0,,0,0,,0,
5561978,0,1,Huawei,1,0,,0,0,,0,
6308248,0,0,,0,0,,0,0,,0,
6607703,0,0,,0,0,,0,0,,0,
6584666,0,0,,0,0,,0,0,,0,
173186,0,0,,0,0,,0,0,,0,
159385,0,0,,0,0,,0,0,,0,
3931723,0,0,,0,0,,0,0,,0,
1660489,0,0,,0,0,,0,0,,0,
39411,0,0,,0,0,,0,0,,0,
6275971,0,0,,0,0,,0,0,,0,
4203692,0,0,,0,0,,0,0,,0,
2024055,0,0,,0,0,,0,0,,0,
205321,0,0,,0,0,,0,0,,0,
5109402,0,0,,0,0,,0,0,,0,
5718278,0,0,,0,0,,0,0,,0,
4012516,0,0,,0,0,,0,0,,0,
2633573,1,1,Meta (Facebook);IBM,0,0,,0,0,,0,
6585875,0,0,,0,0,,0,0,,0,
6585413,0,0,,0,0,,0,0,,0,
2818539,0,0,,0,0,,0,0,,0,
1177401,0,0,,0,0,,0,0,,0,
1385757,0,0,,0,0,,0,0,,0,
6583256,0,0,,0,0,,0,0,,0,
1094537,0,0,,0,0,,0,0,,0,
1448325,0,0,,0,0,,0,0,,0,
6610257,0,0,,0,0,,0,0,,0,
360941,0,0,,0,0,,0,0,,0,
1148520,0,0,,0,0,,0,0,,0,
6016726,0,0,,0,0,,0,0,,0,
1538980,0,0,,0,0,,0,0,,0,
1860859,0,0,,0,0,,0,0,,0,
2075412,0,0,,0,0,,0,0,,0,
2477045,0,0,,0,0,,0,0,,0,
2499243,0,0,,0,0,,0,0,,0,
2773676,0,0,,0,0,,0,0,,0,
2712292,0,0,,0,0,,0,0,,0,
4357886,0,0,,0,0,,0,0,,0,
1487882,0,0,,0,0,,0,0,,0,
3630382,0,0,,0,0,,0,0,,0,
6059175,0,0,,0,0,,0,0,,0,
1600488,0,0,,0,0,,0,0,,0,
101594,0,0,,0,0,,0,0,,0,
1331450,0,0,,0,0,,0,0,,0,
4341991,0,0,,0,0,,0,0,,0,
427531,0,0,,0,1,Hewlett Packard Enterprise (HPE),0,0,,0,
422986,0,0,,0,0,,0,0,,0,
866296,0,0,,0,0,,0,0,,0,
476644,0,0,,0,1,Circle,0,0,,0,
6456288,0,0,,0,0,,0,0,,0,
6220606,0,0,,0,0,,0,0,,0,
2413334,0,0,,0,0,,0,0,,0,
1298287,0,0,,0,0,,0,0,,0,
4611330,0,0,,0,0,,0,0,,0,
6543309,0,1,Huawei,0,0,,0,0,,0,
6612189,0,0,,0,0,,0,0,,0,
2020226,0,0,,0,0,,0,0,,1,University of Cambridge (United Kingdom)
1869722,0,0,,0,0,,0,0,,0,
3982183,0,0,,0,0,,0,0,,0,
1461301,0,0,,0,0,,0,0,,0,
6299493,1,1,Google (Alphabet),0,0,,0,0,,0,
4258500,0,1,SAP,0,0,,0,0,,0,
304846,0,0,,0,0,,0,0,,0,
6282768,0,0,,0,0,,0,0,,0,
2657494,0,0,,0,0,,0,0,,0,
3641245,0,0,,0,0,,0,0,,0,
6611262,0,0,,0,0,,0,0,,0,
5077049,0,0,,0,0,,0,0,,0,
5629280,0,0,,0,0,,0,0,,0,
1573113,0,0,,0,0,,0,0,,0,
1305357,0,0,,0,0,,0,0,,0,
6169855,0,0,,0,0,,0,0,,0,
4740213,0,1,Microsoft;LinkedIn,0,0,,0,0,,0,
4804475,0,0,,0,0,,0,0,,0,
6579266,0,0,,0,0,,0,0,,0,
3873309,0,0,,0,0,,0,0,,0,
4438071,0,0,,0,0,,0,0,,0,
6491716,0,0,,0,0,,0,0,,0,
2347377,0,0,,0,0,,0,0,,0,
415538,0,0,,0,0,,0,0,,0,
4874251,0,0,,0,0,,0,0,,0,
721256,0,0,,0,0,,0,0,,0,
5266021,0,0,,0,0,,0,0,,0,
2178261,0,0,,0,0,,0,0,,0,
3045992,0,0,,0,0,,0,0,,0,
1724167,0,0,,0,0,,0,0,,0,
2053150,0,0,,0,0,,0,0,,0,
1155731,0,0,,0,0,,0,0,,0,
5138098,0,0,,0,0,,0,0,,0,
3771504,0,0,,0,0,,0,0,,0,
251907,0,0,,0,0,,0,0,,0,
5583920,0,1,Huawei,0,0,,0,0,,0,
1716748,0,0,,0,0,,0,0,,0,
4271907,0,0,,0,0,,0,0,,0,
3419958,0,0,,0,0,,0,0,,0,
3891629,0,0,,0,0,,0,0,,0,
3935081,0,0,,0,0,,0,0,,0,
2309542,0,0,,0,0,,0,0,,0,
1461492,0,1,ByteDance,0,0,,0,0,,0,
4322605,0,0,,0,0,,0,0,,0,
1505068,0,0,,0,0,,0,0,,0,
5950853,0,0,,0,0,,0,0,,0,
1536013,0,0,,0,0,,0,0,,0,
4519066,0,0,,0,0,,0,0,,0,
1784123,0,1,Oracle;Cisco,0,0,,0,0,,0,
6523674,0,0,,0,0,,0,0,,0,
2206330,0,0,,0,0,,0,0,,0,
4734701,0,0,,0,0,,0,0,,0,
125685,0,0,,0,0,,0,0,,0,
6415076,0,0,,0,0,,0,0,,0,
3920553,0,1,Huawei,0,0,,0,0,,0,
1265755,0,0,,0,1,Red Hat,0,0,,0,
2796571,0,0,,0,0,,0,0,,0,
6420864,0,0,,0,0,,0,0,,0,
6576738,0,0,,0,0,,0,0,,0,
734040,0,0,,0,0,,0,0,,0,
742991,0,0,,0,0,,0,0,,0,
4180301,0,0,,0,0,,0,0,,0,
2498011,0,0,,0,0,,0,0,,0,
2907629,0,1,Google (Alphabet),0,0,,0,0,,0,
3293787,0,0,,0,0,,0,0,,0,
5058111,0,0,,0,0,,0,0,,0,
1198296,0,0,,0,0,,0,0,,0,
3403675,0,0,,0,0,,0,0,,0,
3259024,0,0,,0,0,,0,0,,0,
5884877,0,0,,0,0,,0,0,,0,
4454089,0,0,,0,0,,0,0,,0,
4296910,0,0,,0,0,,0,0,,0,
1868991,0,0,,0,0,,0,0,,0,
6606887,0,0,,0,0,,0,0,,0,
3040560,0,0,,0,0,,0,0,,0,
2869777,0,0,,0,0,,0,0,,0,
3762234,0,0,,0,0,,0,0,,0,
5436765,0,0,,0,0,,0,0,,0,
210788,0,0,,0,0,,0,0,,0,
1482391,0,0,,0,0,,0,0,,0,
2467158,0,0,,0,0,,0,0,,0,
2576355,0,0,,0,0,,0,0,,0,
1585878,0,0,,0,0,,0,0,,0,
2757926,0,0,,0,0,,0,0,,0,
5159765,0,0,,0,0,,0,0,,0,
1748710,0,0,,0,0,,0,0,,0,
5884450,0,0,,0,0,,0,0,,0,
6505675,0,0,,0,0,,0,0,,0,
4738626,0,0,,0,0,,0,0,,0,
1171706,0,0,,0,0,,0,0,,0,
1137691,0,0,,0,0,,0,0,,0,
427205,0,0,,0,0,,0,0,,0,
66160,0,0,,0,0,,0,0,,0,
153053,0,0,,0,0,,0,0,,0,
4885966,0,0,,0,0,,0,0,,0,
1971947,0,0,,0,0,,0,0,,0,
6609735,0,0,,0,0,,0,0,,0,
6607060,0,0,,0,0,,0,0,,0,
6602924,0,0,,0,0,,0,0,,0,
6362,0,0,,0,0,,0,0,,0,
1287146,0,0,,0,0,,0,0,,0,
6492228,0,0,,0,0,,0,0,,1,University of Amsterdam
5367969,1,1,Amazon,1,0,,0,0,,0,
1313433,0,1,Booking.com,1,1,Agoda,1,0,,0,
3462911,0,0,,0,0,,0,0,,0,
1040303,0,0,,0,0,,0,0,,0,
6604917,0,0,,0,0,,0,0,,0,
3869880,0,1,Huawei,1,0,,0,0,,0,
5638505,0,0,,0,0,,0,0,,0,
4354818,0,0,,0,0,,0,0,,0,
1605754,0,0,,0,0,,0,0,,0,
3043,0,0,,0,0,,0,0,,0,
2369961,0,0,,0,0,,0,0,,0,
3855614,0,0,,0,0,,0,0,,0,
6467635,0,0,,0,0,,0,0,,0,
6598687,0,0,,0,0,,0,0,,0,
4115083,0,0,,0,0,,0,0,,0,
6535726,0,0,,0,0,,0,0,,0,
3164138,0,0,,0,0,,0,0,,0,
1858910,0,0,,0,0,,0,0,,0,
6610922,0,0,,0,0,,0,0,,0,
5549749,0,0,,0,0,,0,0,,0,
2072181,0,0,,0,0,,0,0,,0,
6611239,0,0,,0,0,,0,0,,0,
6612498,0,0,,0,0,,0,0,,0,
6609495,0,0,,0,0,,0,0,,0,
6510864,0,0,,0,0,,0,0,,0,
5889876,0,0,,0,0,,0,0,,0,
2635382,0,0,,0,0,,0,0,,0,
2285264,0,1,Oracle,0,0,,0,0,,0,
2975344,0,0,,0,0,,0,0,,0,
2843789,0,0,,0,0,,0,0,,0,
6608354,0,0,,0,0,,0,0,,0,
2033991,0,0,,0,1,Citigroup,0,0,,0,
1545384,0,1,Uber,1,0,,0,0,,0,
1344780,0,0,,0,1,Nasdaq,0,0,,0,
6601226,0,0,,0,0,,0,0,,0,
6609745,0,0,,0,0,,0,0,,0,
6607959,0,0,,0,0,,0,0,,0,
6585073,0,0,,0,0,,0,0,,0,
2939151,0,0,,0,0,,0,0,,0,
6585135,0,1,IBM;Oracle,1,0,,0,0,,0,
1369244,0,0,,0,0,,0,0,,0,
1544452,0,0,,0,0,,0,0,,0,
2822772,0,0,,0,0,,0,0,,0,
6376181,0,0,,0,0,,0,0,,0,
1132961,0,0,,0,0,,0,0,,0,
3444017,0,0,,0,0,,0,0,,0,
4904638,0,0,,0,0,,0,0,,0,
3882299,0,0,,0,0,,0,0,,0,
208025,0,0,,0,0,,0,0,,0,
5768711,0,0,,0,0,,0,0,,0,
2220394,0,0,,0,0,,0,0,,0,
2346480,0,1,Microsoft,0,0,,0,0,,0,
3408236,0,0,,0,0,,0,0,,0,
6578210,0,1,Huawei;Cisco,0,0,,0,0,,0,
4034193,0,0,,0,0,,0,0,,0,
552061,0,0,,0,0,,0,0,,0,
6565753,0,0,,0,0,,0,0,,0,
3811709,0,1,Microsoft,1,0,,0,0,,0,
255769,0,0,,0,0,,0,0,,0,
3380006,0,0,,0,0,,0,0,,0,
5898559,0,0,,0,0,,0,0,,0,
2746598,0,1,Microsoft;IBM,1,0,,0,0,,0,
6332339,0,0,,0,0,,0,0,,0,
3159395,0,1,Oracle,0,0,,0,0,,0,
1635314,0,0,,0,0,,0,0,,0,
3601539,0,0,,0,0,,0,0,,0,
6612996,0,0,,0,0,,0,0,,0,
6597694,0,0,,0,0,,0,0,,0,
1410322,0,0,,0,0,,0,0,,0,
6589807,0,0,,0,0,,0,0,,0,
467497,0,0,,0,0,,0,0,,0,
6590798,0,1,Oracle,0,0,,0,0,,0,
6588771,0,0,,0,0,,0,0,,0,
6227315,0,0,,0,0,,0,0,,0,
5889752,0,0,,0,0,,0,0,,0,
3248771,0,1,Oracle,0,0,,0,0,,0,
5674261,0,0,,0,0,,0,0,,0,
395501,0,0,,0,0,,0,0,,0,
134855,0,0,,0,0,,0,0,,0,
6576234,0,0,,0,0,,0,0,,0,
6433188,0,0,,0,0,,0,0,,0,
6612534,0,0,,0,0,,0,0,,0,
5343837,0,0,,0,0,,0,0,,0,
5815657,0,0,,0,0,,0,0,,0,
732256,0,0,,0,0,,0,0,,0,
6612384,0,0,,0,0,,0,0,,0,
5459476,0,0,,0,0,,0,0,,0,
4811148,0,0,,0,0,,0,0,,0,
5608691,0,1,IBM;Cisco;Coursera;Slack,0,0,,0,0,,0,
6585753,0,0,,0,0,,0,0,,0,
5218493,0,0,,0,0,,0,0,,0,
6354567,0,0,,0,0,,0,0,,0,
6600584,0,0,,0,0,,0,0,,0,
4988645,0,0,,0,0,,0,0,,0,
5577801,0,0,,0,0,,0,0,,0,
4812342,0,0,,0,0,,0,0,,0,
3367787,0,0,,0,0,,0,0,,0,
294117,0,0,,0,0,,0,0,,0,
6512981,0,0,,0,0,,0,0,,0,
1125220,0,0,,0,0,,0,0,,0,
2926457,0,0,,0,0,,0,0,,0,
824274,0,1,Mastercard,1,0,,0,0,,0,
1616000,0,0,,0,0,,0,0,,0,
6583169,0,0,,0,0,,0,0,,0,
4526799,0,0,,0,0,,0,0,,0,
4843086,0,0,,0,0,,0,0,,0,
5343035,0,1,Huawei,0,0,,0,0,,0,
5597305,0,0,,0,0,,0,0,,0,
1852032,0,0,,0,0,,0,0,,0,
5883398,0,0,,0,0,,0,0,,0,
6171428,0,0,,0,0,,0,0,,0,
3681034,0,0,,0,0,,0,0,,0,
117785,0,0,,0,0,,0,0,,0,
3187759,0,0,,0,0,,0,0,,0,
1510273,0,0,,0,0,,0,0,,0,
6575138,0,0,,0,0,,0,0,,0,
5615203,0,0,,0,0,,0,0,,0,
4829881,0,0,,0,0,,0,0,,0,
4242075,0,0,,0,0,,0,0,,0,
5548055,0,0,,0,0,,0,0,,0,
6081526,0,0,,0,0,,0,0,,0,
3985591,0,0,,0,0,,0,0,,0,
6003182,0,0,,0,0,,0,0,,0,
2901978,0,0,,0,0,,0,0,,0,
2715788,0,0,,0,0,,0,0,,0,
3273046,0,0,,0,0,,0,0,,0,
158577,0,0,,0,0,,0,0,,1,University of Toronto
2533284,0,0,,0,0,,0,0,,0,
2587237,0,0,,0,0,,0,0,,0,
1125353,0,0,,0,0,,0,0,,0,
6585263,0,0,,0,0,,0,0,,0,
2191513,0,0,,0,0,,0,0,,0,
6610503,0,0,,0,0,,0,0,,0,
6601203,0,0,,0,0,,0,0,,0,
6583558,0,0,,0,0,,0,0,,0,
466798,0,1,Huawei;IBM,0,0,,0,0,,0,
4349331,0,0,,0,0,,0,0,,0,
6593293,0,0,,0,0,,0,0,,0,
6608580,0,0,,0,0,,0,0,,0,
6608107,0,0,,0,0,,0,0,,0,
6603738,0,0,,0,0,,0,0,,0,
6613051,0,0,,0,0,,0,0,,0,
362761,0,0,,0,0,,0,0,,0,
6611608,0,0,,0,0,,0,0,,0,
1417779,0,0,,0,0,,0,0,,0,
5922991,0,1,Booking.com,1,0,,0,0,,0,
3748679,0,0,,0,0,,0,0,,0,
33338,0,0,,0,0,,0,0,,0,
1466236,0,0,,0,0,,0,0,,0,
5945928,0,0,,0,0,,0,0,,0,
6604950,0,0,,0,0,,0,0,,0,
6610212,0,0,,0,0,,0,0,,0,
6608718,0,1,Microsoft;Paypal,1,0,,0,0,,1,University of Oxford (United Kingdom)
6608119,0,0,,0,0,,0,0,,0,
6612755,0,0,,0,0,,0,0,,0,
4515997,0,0,,0,0,,0,0,,0,
6609154,0,0,,0,0,,0,0,,0,
6612391,0,0,,0,0,,0,0,,0,
6598732,0,1,IBM,1,1,General Electric,1,0,,0,
6586469,0,0,,0,0,,0,0,,0,
1119181,0,0,,0,0,,0,0,,0,
6608108,0,0,,0,1,Dell Technologies,1,0,,0,
875647,0,0,,0,0,,0,0,,0,
6605389,0,0,,0,0,,0,0,,0,
6585959,0,0,,0,0,,0,0,,0,
6607996,0,0,,0,0,,0,0,,0,
867776,0,1,IBM,0,0,,0,0,,0,
6607662,0,0,,0,0,,0,0,,0,
6582868,0,0,,0,0,,0,0,,0,
6607432,0,1,Intel,0,0,,0,0,,0,
6602706,0,0,,0,0,,0,0,,0,
5859155,0,1,Workday;IBM,1,0,,0,0,,0,
6605145,0,0,,0,0,,0,0,,0,
6604782,0,0,,0,0,,0,0,,0,
6590311,0,0,,0,0,,0,0,,0,
6602845,0,0,,0,0,,0,0,,0,
5485600,1,1,Amazon,1,0,,0,0,,0,
4999819,0,0,,0,0,,0,0,,0,
6277659,0,0,,0,0,,0,0,,0,
6583397,0,0,,0,0,,0,0,,0,
6602125,0,0,,0,0,,0,0,,0,
3812744,0,0,,0,0,,0,0,,0,
2383740,0,0,,0,0,,0,0,,0,
1413857,0,0,,0,0,,0,0,,0,
5019959,0,0,,0,0,,0,0,,0,
314859,0,0,,0,0,,0,0,,0,
1178558,0,0,,0,0,,0,0,,0,
6351076,0,0,,0,0,,0,0,,0,
3114965,0,0,,0,0,,0,0,,0,
4420463,0,1,Apple,0,0,,0,0,,0,
2719553,0,0,,0,0,,0,0,,0,
6517666,0,0,,0,0,,0,0,,0,
6583628,0,1,Huawei,0,0,,0,0,,0,
5954293,0,0,,0,0,,0,0,,0,
5180411,0,1,ByteDance,1,0,,0,0,,0,
6504572,0,0,,0,0,,0,0,,0,
2835352,0,0,,0,0,,0,0,,1,University of Melbourne
3088917,0,0,,0,0,,0,0,,0,
6278375,0,0,,0,0,,0,0,,0,
2680811,0,0,,0,0,,0,0,,0,
6589873,0,0,,0,0,,0,0,,0,
5952333,0,0,,0,0,,0,0,,0,
4177727,0,0,,0,0,,0,0,,0,
5706721,0,0,,0,0,,0,0,,0,
5037794,0,0,,0,0,,0,0,,0,
4322397,0,0,,0,0,,0,0,,0,
1932022,0,1,Adobe,1,0,,0,0,,0,
6609378,0,0,,0,1,Johnson & Johnson,0,0,,0,
6473091,0,0,,0,0,,0,0,,0,
1105859,0,0,,0,0,,0,0,,0,
5703445,0,0,,0,0,,0,0,,0,
5586912,1,1,Amazon,1,0,,0,0,,0,
6583852,0,0,,0,0,,0,0,,0,
4121385,0,0,,0,0,,0,0,,0,
5487895,0,0,,0,0,,0,0,,0,
5072501,0,1,Oracle,0,0,,0,0,,0,
6567236,0,0,,0,0,,0,0,,0,
6586171,0,0,,0,0,,0,0,,0,
5271011,0,0,,0,0,,0,0,,0,
4573547,0,0,,0,0,,0,0,,0,
2392142,0,0,,0,0,,0,0,,0,
6029316,0,0,,0,0,,0,0,,0,
5673310,0,0,,0,0,,0,0,,0,
6607121,0,0,,0,0,,0,0,,0,
6583739,0,0,,0,0,,0,0,,0,
4701000,0,0,,0,0,,0,0,,0,
4219474,0,0,,0,0,,0,0,,0,
4253443,0,0,,0,0,,0,0,,0,
4328410,0,0,,0,0,,0,0,,0,
4571126,0,0,,0,0,,0,0,,0,
3392307,0,0,,0,0,,0,0,,0,
4336033,0,0,,0,0,,0,0,,0,
6593893,0,0,,0,0,,0,0,,0,
6022227,0,0,,0,0,,0,0,,0,
1189040,0,0,,0,0,,0,0,,0,
5123707,0,0,,0,0,,0,0,,0,
3936388,0,1,Cisco,0,0,,0,0,,0,
1231128,1,1,Oracle,1,0,,0,0,,0,
3287108,0,0,,0,0,,0,0,,0,
5276944,0,0,,0,0,,0,0,,0,
5317505,0,0,,0,0,,0,0,,0,
4782952,0,0,,0,0,,0,0,,0,
3039945,0,0,,0,0,,0,0,,0,
6275289,0,0,,0,0,,0,0,,0,
2654736,0,0,,0,0,,0,0,,0,
5274536,0,0,,0,0,,0,0,,0,
6062990,0,0,,0,0,,0,0,,0,
6588258,0,0,,0,0,,0,0,,0,
6603279,0,0,,0,0,,0,0,,0,
6153313,0,0,,0,0,,0,0,,0,
6475028,0,0,,0,0,,0,0,,0,
6550700,0,1,Microsoft,0,0,,0,0,,0,
5664737,0,0,,0,0,,0,0,,0,
6582058,0,0,,0,0,,0,0,,0,
3169045,0,0,,0,0,,0,0,,0,
3782787,0,0,,0,0,,0,0,,0,
6586367,0,0,,0,0,,0,0,,0,
6589196,0,1,Oracle,1,0,,0,0,,0,
6586638,0,0,,0,0,,0,0,,0,
6082560,0,1,IBM,0,0,,0,0,,0,
5594705,0,0,,0,0,,0,0,,0,
4324918,0,0,,0,0,,0,0,,0,
6603380,0,0,,0,0,,0,0,,0,
6587064,0,1,Qualcomm,0,1,Siemens,1,0,,0,
6585758,0,0,,0,1,Siemens,0,0,,0,
4074315,0,0,,0,0,,0,0,,0,
5386571,0,1,Morgan Stanley,1,0,,0,0,,0,
6433947,0,1,Oracle,1,0,,0,0,,0,
6587859,0,0,,0,0,,0,0,,0,
6338648,0,0,,0,0,,0,0,,0,
6001846,0,0,,0,0,,0,0,,0,
6584026,0,0,,0,0,,0,0,,0,
6589467,0,0,,0,0,,0,0,,0,
5100182,0,0,,0,0,,0,0,,0,
5516394,0,0,,0,0,,0,0,,0,
6606893,0,0,,0,0,,0,0,,0,
5776905,0,0,,0,0,,0,0,,0,
4722974,0,0,,0,0,,0,0,,0,
4698779,0,0,,0,0,,0,0,,0,
4927901,0,0,,0,0,,0,0,,0,
1586994,0,1,Adobe,1,0,,0,1,Georgia Institute of Technology,1,Georgia Institute of Technology
5258843,0,0,,0,0,,0,0,,0,
6589230,0,0,,0,0,,0,0,,0,
5370992,0,0,,0,0,,0,0,,0,
4802710,0,0,,0,0,,0,0,,0,
6010289,0,0,,0,0,,0,0,,0,
4793331,0,0,,0,0,,0,0,,0,
3662574,0,0,,0,0,,0,0,,0,
5888951,0,0,,0,0,,0,0,,0,
2831076,0,0,,0,0,,0,0,,0,
4848916,0,1,JPMorgan Chase,0,0,,0,0,,0,
5816250,0,0,,0,0,,0,0,,0,
3466865,0,0,,0,0,,0,0,,0,
5139243,0,0,,0,0,,0,0,,0,
4966467,0,0,,0,0,,0,0,,0,
6229946,0,0,,0,0,,0,0,,0,
1998167,0,0,,0,0,,0,0,,0,
6584105,0,0,,0,0,,0,0,,0,
2424639,0,1,X (Twitter);Grab,0,0,,0,0,,0,
4923573,0,0,,0,0,,0,0,,0,
4186007,0,0,,0,0,,0,0,,0,
